id,uid,name,shortname,longtitude,latitude,nhfrid,subcounty_uid,subcounty,district_uid,district,region,level,ownership,authority,status,facility_id,subcounty_id,district_id,region_id,licensed,address,contact_personemail,contact_personmobile,contact_personname,contact_persontitle,date_opened,bed_capacity,services,user_district_id,owner_id,createdAt,updatedAt
3992,MlYDEvK0a7v,Techwa Health Centre II,Techwa HC II,32.185696,1.881245,8008022005794,OvshHVjn0lS,Kiryandongo Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36043,2021,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.726 +0300,2025-09-07 15:14:40.726 +0300
3991,nVVKPwE1OAc,Kitwara Health Centre II,Kitwara HC II,32.114223,1.770244,8008021469940,OvshHVjn0lS,Kiryandongo Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36130,2021,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.723 +0300,2025-09-07 15:14:40.723 +0300
3782,KGNFccC50jE,Victory Medical Clinic,Victory Medical Clinic,32.013294,1.812782,8008027269625,lqh3U0Yv4CH,Kigumba Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,Clinic,PFP,Private Authority,Functional,36237,477,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.032 +0300,2025-09-07 15:14:40.032 +0300
3781,SSfQUjnbstd,St. Mary's Kigumba Health Centre III,St. Mary's  Kigumba HC III,32.016426,1.818164,8008027360169,lqh3U0Yv4CH,Kigumba Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,HC III,PNFP,UCMB,Functional,36141,477,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.028 +0300,2025-09-07 15:14:40.028 +0300
3780,H4eEE9fRlAh,Nyakatugo Medical Centre,Nyakatugo Medical Centre,32.011272,1.814308,8008028595151,lqh3U0Yv4CH,Kigumba Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,Clinic,PFP,Private Authority,Functional,36050,477,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.025 +0300,2025-09-07 15:14:40.025 +0300
3779,IpnG7OEIJNA,Kigumba Medical Centre,Kigumba Medical Centre HC II,32.007633,1.809405,8008021496085,lqh3U0Yv4CH,Kigumba Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,PFP,Private Authority,Non-Functional,36204,477,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.023 +0300,2025-09-07 15:14:40.023 +0300
5930,NwDdmtvuy4J,Apodorwa Health Centre II,Apodorwa HC II,31.919561,1.865919,8008026558550,WK4D7v6uLV6,Mboira Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36335,1203,64,7,,,,,,,,,[],,1,2025-09-07 15:14:49.418 +0300,2025-09-07 15:14:49.418 +0300
5814,SHFHUpPFCBG,Kaduku Health Centre II,Kaduku HC II,31.955477,1.745438,8008024138708,uBD4inblovY,Masindiport Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36079,1976,64,7,,,,,,,,,[],,1,2025-09-07 15:14:48.997 +0300,2025-09-07 15:14:48.997 +0300
3778,XrlL0on7bQ1,Mpumwe Health Centre II,Mpumwe HC II,31.962362,1.89623,8008027858213,ZjFXjIHR5u2,Kigumba Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36122,1829,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.019 +0300,2025-09-07 15:14:40.019 +0300
3989,MZbJgNwxaTe,Kiroko Health Centre II,Kiroko HC II,32.00353,1.892221,8008028289034,OvshHVjn0lS,Kiryandongo Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36114,2021,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.717 +0300,2025-09-07 15:14:40.717 +0300
3990,zeaG7Xw7i37,Kiryandongo Prisons Health Centre II,Kiryandongo Prison Clinic HC II,32.086517,1.905648,8008024875621,OvshHVjn0lS,Kiryandongo Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,UPS,Functional,36211,2021,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.720 +0300,2025-09-07 15:14:40.720 +0300
3777,z5qcLcjLZYt,Kiigya Health Centre II,Kiigya HC II,32.035633,1.801621,8008024545796,ZjFXjIHR5u2,Kigumba Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36205,1829,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.016 +0300,2025-09-07 15:14:40.016 +0300
3776,XI68OS3s594,Kigumba Prisons Health Centre II,Kigumba Prisons HC II,31.99017,1.800342,8008028991804,ZjFXjIHR5u2,Kigumba Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,UPS,Functional,36228,1829,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.012 +0300,2025-09-07 15:14:40.012 +0300
1809,xO0dHAa2wFK,Diima Health Centre III,Diima HC III,32.219727,2.164422,8008024297229,OArxdHtd4Ln,Diima Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC III,GOV,Local Government,Functional,36325,1094,64,7,,,,,,,,,[],,1,2025-09-07 15:14:33.251 +0300,2025-09-07 15:14:33.251 +0300
2886,qxI4Lb42wKl,Sino Hydro(Trt) Clinic,Sino Hydro(Trt) Clinic,32.255604,2.248089,8008027343027,vugdNe0yQNM,Karuma Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,Clinic,PFP,Private Authority,Non-Functional,36061,343,64,7,,,,,,,,,[],,1,2025-09-07 15:14:36.996 +0300,2025-09-07 15:14:36.996 +0300
3775,csFo3Bw4oTt,Kigumba Health Centre III,Kigumba HC III,31.983322,1.801894,8008024166345,ZjFXjIHR5u2,Kigumba Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC III,GOV,Local Government,Functional,36309,1829,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.010 +0300,2025-09-07 15:14:40.010 +0300
2885,x4dtyTyfoU0,Restoration Gateway Hospital,Restoration Gateway Hospital,32.285835,2.22897,8008027112319,vugdNe0yQNM,Karuma Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,General Hospital,PNFP,Private Authority,Functional,36159,343,64,7,,,,,,,,,[],,1,2025-09-07 15:14:36.992 +0300,2025-09-07 15:14:36.992 +0300
2884,pmkBt77s8mj,Karuma Sino Hydro Clinic,Karuma Sino Hydro Clinic,32.25422,2.248724,8008029883665,vugdNe0yQNM,Karuma Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,Clinic,PFP,Private Authority,Non-Functional,36315,343,64,7,,,,,,,,,[],,1,2025-09-07 15:14:36.988 +0300,2025-09-07 15:14:36.988 +0300
3774,t1PvmZ5nNzx,Emmanuel Clinic (Kigumba),Emmanuel Clinic (Kigumba) HC II,31.931293,1.813489,8008026091113,ZjFXjIHR5u2,Kigumba Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,Clinic,PFP,Private Authority,Non-Functional,36033,1829,64,7,,,,,,,,,[],,1,2025-09-07 15:14:40.006 +0300,2025-09-07 15:14:40.006 +0300
4280,Ya7rTeUc2Dy,Diika Health Centre II,Diika HC II,32.071793,1.963588,8008027423705,t8xpLwjvYFr,Kyankende Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36246,312,64,7,,,,,,,,,[],,1,2025-09-07 15:14:42.247 +0300,2025-09-07 15:14:42.247 +0300
5815,PwHIdfpqYWi,Masindi Port Health Centre III,Masindi Port HC III,32.07811,1.698547,8008028664358,uBD4inblovY,Masindiport Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36194,1976,64,7,,,,,,,,,[],,1,2025-09-07 15:14:49.001 +0300,2025-09-07 15:14:49.001 +0300
1218,sSaKhHA0Ps5,Bweyale Kitara Medical Centre,Bweyale Kitara Medical Centre,,,8008026959180,sSqr43OzNQJ,Bweyale Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,PFP,UPMB,Functional,36100,1610,64,7,,,,,,,,,[],,1,2025-09-07 15:14:31.287 +0300,2025-09-07 15:14:31.287 +0300
7417,ps6uw6lyGiy,Yabweng Health Centre II,Yabweng HC II,32.237907,2.103692,8008024346505,P76FhzB2sRd,Nyamahasa Subcounty,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36285,1223,64,7,,,,,,,,,[],,1,2025-09-07 15:14:54.479 +0300,2025-09-07 15:14:54.479 +0300
1216,oAWHzRnNSZ8,Alpha Medical Centre(Bweyale Town Council),Alpha Medical Centre (Bweyale Town Council),,,8008027945051,sSqr43OzNQJ,Bweyale Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,Clinic,PFP,Private Authority,Functional,36081,1610,64,7,,,,,,,,,[],,1,2025-09-07 15:14:31.280 +0300,2025-09-07 15:14:31.280 +0300
1219,De0caEQOwbR,Bweyale Medical Clinic,Bweyale Medical Clinic,32.138824,1.952253,8008022210290,sSqr43OzNQJ,Bweyale Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,Clinic,PFP,Private Authority,Non-Functional,36270,1610,64,7,,,,,,,,,[],,1,2025-09-07 15:14:31.291 +0300,2025-09-07 15:14:31.291 +0300
1220,NpYYg07MSXv,Kichwabugingo Health Centre II,Kichwabugingo HC II,32.149387,1.96514,8008022664763,sSqr43OzNQJ,Bweyale Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,HC II,GOV,Local Government,Functional,36217,1610,64,7,,,,,,,,,[],,1,2025-09-07 15:14:31.295 +0300,2025-09-07 15:14:31.295 +0300
1221,KNlNSSvSXQc,Lacor Allied Medical Centre,Lacor Allied Medical Centre,32.138863,1.950613,8008022445980,sSqr43OzNQJ,Bweyale Town Council,B0G9cqixld8,Kiryandongo District,Bunyoro,Clinic,PFP,Private Authority,Non-Functional,36278,1610,64,7,,,,,,,,,[],,1,2025-09-07 15:14:31.298 +0300,2025-09-07 15:14:31.298 +0300
1264,J7ZZXtq8Z8O,Kikingura Health Centre II,Kikingura HC II,31.649206,1.486471,8008029572600,SV1Bw284a44,Bwijanga Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36222,948,65,7,,,,,,,,,[],,1,2025-09-07 15:14:31.441 +0300,2025-09-07 15:14:31.441 +0300
1696,axJplDuglco,Masindi Women Prisons Health Centre III,Masindi Women Prison HC II,,,8008021473190,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,UPS,Functional,36269,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.858 +0300,2025-09-07 15:14:32.858 +0300
454,I9E4CMmLVbn,Ikoba Health Centre III,Ikoba HC III,31.636677,1.593885,8008024596595,BFCa84DyCDd,Bikonzi Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,Local Government,Functional,36316,1629,65,7,,,,,,,,,[],,1,2025-09-07 15:14:28.613 +0300,2025-09-07 15:14:28.613 +0300
4425,u1LlmHMP7hW,Tonady Medical Centre,Tonady Medical Centre,,,,tYNDd5pQtEO,Labongo Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC IV,PFP,Private Authority,Functional,36120,825,65,7,,,,,,,,,[],,1,2025-09-07 15:14:43.026 +0300,2025-09-07 15:14:43.026 +0300
7466,SzShxoEQf7a,Nyantonzi Health Centre III,Nyantonzi HC III,31.45702,1.62311,8008021093053,Izi7u2HPaq2,Nyantonzi Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,Local Government,Functional,36208,481,65,7,,,,,,,,,[],,1,2025-09-07 15:14:54.599 +0300,2025-09-07 15:14:54.599 +0300
7465,UJ8Zc47Gx7W,Kasenene Health Centre II,Kasenene HC II,31.415773,1.63387,8008026222730,Izi7u2HPaq2,Nyantonzi Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36087,481,65,7,,,,,,,,,[],,1,2025-09-07 15:14:54.596 +0300,2025-09-07 15:14:54.596 +0300
7464,x24LUhfkWxT,Kibyama Health Centre II,Kibyama HC II,31.682455,1.656852,8008021984403,H5dzLI03le7,Nyangahya Division,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36234,1387,65,7,,,,,,,,,[],,1,2025-09-07 15:14:54.594 +0300,2025-09-07 15:14:54.594 +0300
7463,Fz3BMMCZCpD,Katasenywa Health Centre III,Katasenywa HC III,31.700422,1.634465,8008025510406,H5dzLI03le7,Nyangahya Division,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,Local Government,Functional,36195,1387,65,7,,,,,,,,,[],,1,2025-09-07 15:14:54.591 +0300,2025-09-07 15:14:54.591 +0300
1263,GvcN9hPkvLZ,Isimba Prisons Health Centre II,Isimba Prison HC II,31.593538,1.499515,8008026148735,SV1Bw284a44,Bwijanga Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,UPS,Functional,36080,948,65,7,,,,,,,,,[],,1,2025-09-07 15:14:31.437 +0300,2025-09-07 15:14:31.437 +0300
7462,SpmGH121j45,Biizi Health Centre II,Biizi HC II,31.747578,1.638187,8008024743806,H5dzLI03le7,Nyangahya Division,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36284,1387,65,7,,,,,,,,,[],,1,2025-09-07 15:14:54.588 +0300,2025-09-07 15:14:54.588 +0300
4298,aWC5dU1Xvwh,Kyatiri Mary Mother of the Church Health Centre III,Kyatiri Mary Mother Of the Church HC III,31.901184,1.781765,8008024845242,PD6SEHpXAkS,Kyatiri Town Council,xr8EMirOASp,Masindi District,Bunyoro,HC III,PNFP,UCMB,Functional,36286,244,65,7,,,,,,,,,[],,1,2025-09-07 15:14:42.380 +0300,2025-09-07 15:14:42.380 +0300
4297,g8JZTLexaAr,Kyatiri Health Centre III,Kyatiri HC III,31.875162,1.786706,8008026426506,PD6SEHpXAkS,Kyatiri Town Council,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,Local Government,Functional,36313,244,65,7,,,,,,,,,[],,1,2025-09-07 15:14:42.366 +0300,2025-09-07 15:14:42.366 +0300
455,MNXAK2rofWE,Kichandi Health Centre II,Kichandi HC II,31.697773,1.601875,8008022074869,BFCa84DyCDd,Bikonzi Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36310,1629,65,7,,,,,,,,,[],,1,2025-09-07 15:14:28.622 +0300,2025-09-07 15:14:28.622 +0300
1695,g5Q9oM0Y0p4,Masindi Police Barracks Health Centre II,Masindi Police Barracks HC II,31.722786,1.681283,8008025902339,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,UPF,Functional,36200,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.854 +0300,2025-09-07 15:14:32.854 +0300
5972,daeejMMdxWB,Kigezi Health Centre II,Kigezi HC II,31.799492,1.699879,8008025381983,OOoyWm1xvfG,Miirya Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36235,1060,65,7,,,,,,,,,[],,1,2025-09-07 15:14:49.573 +0300,2025-09-07 15:14:49.573 +0300
5974,LyUOH3aGCga,Pakanyi Health Centre III,Pakanyi HC III,31.78215,1.766045,8008021584170,OOoyWm1xvfG,Miirya Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,Local Government,Functional,36057,1060,65,7,,,,,,,,,[],,1,2025-09-07 15:14:49.581 +0300,2025-09-07 15:14:49.581 +0300
784,aJW3cbEYSpE,Kisalizi Health Centre II,Kisalizi HC II,31.505478,1.524789,8008023302962,cK1nf8U0Jf7,Bulima Town Council,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36144,685,65,7,,,,,,,,,[],,1,2025-09-07 15:14:29.730 +0300,2025-09-07 15:14:29.730 +0300
783,Hs9o6GylcO7,Buliima Kitara Medical Health Centre II,Buliima Kitara Medical Centre HC II,31.53795,1.51083,8008026907229,cK1nf8U0Jf7,Bulima Town Council,xr8EMirOASp,Masindi District,Bunyoro,HC II,PFP,UPMB,Functional,36051,685,65,7,,,,,,,,,[],,1,2025-09-07 15:14:29.726 +0300,2025-09-07 15:14:29.726 +0300
1262,ap3Cu39yPkF,Bwijanga Health Centre IV,Bwijanga HC IV,31.58405,1.532709,8008024533720,SV1Bw284a44,Bwijanga Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC IV,GOV,Local Government,Functional,36036,948,65,7,,,,,,,,,[],,1,2025-09-07 15:14:31.433 +0300,2025-09-07 15:14:31.433 +0300
1706,Yq0319u2XE5,Wanaichi Medical Health Centre II,Wanaichi Medical Centre HC II,31.724049,1.681459,8008026858171,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC II,PFP,Private Authority,Functional,36077,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.893 +0300,2025-09-07 15:14:32.893 +0300
1694,a4dl1FKIVQJ,Masindi Military Barracks Health Centre,Masindi Military Barracks HC IV,31.736551,1.696961,8008028123950,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC IV,GOV,UPDF,Functional,36113,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.851 +0300,2025-09-07 15:14:32.851 +0300
1693,sOGx0iAe1fF,Masindi Main Prisons Health Centre III,Masindi Main Prison HC III,31.72552,1.681261,8008023714969,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,UPS,Functional,36170,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.847 +0300,2025-09-07 15:14:32.847 +0300
1705,wuWIlIipN6E,Walabyeki Medical Health Centre III,Walabyeki Medical Centre HC III,31.718283,1.683232,8008029777857,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC III,PFP,Private Authority,Functional,36102,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.889 +0300,2025-09-07 15:14:32.889 +0300
1704,Ma6h3X0FIWC,Trust Medical Health Centre II,Trust Medical Centre HC II,,,8008024969626,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC II,PFP,Private Authority,Functional,36223,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.885 +0300,2025-09-07 15:14:32.885 +0300
1703,GndRfUWcoQL,TASO Masindi,TASO Masindi Special Clinic,31.715782,1.683861,8008025697018,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,Clinic,PNFP,Private Authority,Functional,36224,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.882 +0300,2025-09-07 15:14:32.882 +0300
1702,LqCv15Sdg9U,Supreme Medical Health Centre III,Supreme Medical Centre HC III,31.720194,1.684133,8008023292282,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC III,PFP,Private Authority,Functional,36300,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.878 +0300,2025-09-07 15:14:32.878 +0300
519,adHTHcoRhrH,Budongo Health Centre II,Budongo HC II,31.562204,1.638992,8008025361265,ajfHMWjRuW4,Budongo Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36127,1826,65,7,,,,,,,,,[],,1,2025-09-07 15:14:28.851 +0300,2025-09-07 15:14:28.851 +0300
520,filai574XuY,Kasongoire Health Centre II,Kasongoire HC II,31.557375,1.584972,8008028629501,ajfHMWjRuW4,Budongo Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36065,1826,65,7,,,,,,,,,[],,1,2025-09-07 15:14:28.854 +0300,2025-09-07 15:14:28.854 +0300
1701,blzbeQJ7Jpb,Osepadel Medical Centre,Osepadel Medical Centre HC IV,,,8008027030320,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC IV,PNFP,Private Authority,Functional,36328,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.875 +0300,2025-09-07 15:14:32.875 +0300
3873,u9ESrcugDMJ,Kimengo Health Centre III,Kimengo HC III,31.955933,1.568296,8008021629964,M1GFPaWfMs9,Kimengo Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,Local Government,Functional,36231,1546,65,7,,,,,,,,,[],,1,2025-09-07 15:14:40.324 +0300,2025-09-07 15:14:40.324 +0300
1700,aoSaHHEzyxK,Nyamigisa Health Centre II,Nyamigisa HC II,31.708942,1.665119,8008021431579,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC II,PNFP,UCMB,Functional,36034,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.871 +0300,2025-09-07 15:14:32.871 +0300
4424,XimyCzLKf0w,Kilanyi Health Centre II,Kilanyi HC II,31.714874,1.779452,8008027410492,tYNDd5pQtEO,Labongo Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36308,825,65,7,,,,,,,,,[],,1,2025-09-07 15:14:43.021 +0300,2025-09-07 15:14:43.021 +0300
3814,mWxRITKkDG6,Kijunjubwa Kitara Medical Centre,Kijunjubwa Kitara Medical Centre HC III,31.77339,1.470388,8008022692961,UwghmHIH4ER,Kijunjubwa Town Council,xr8EMirOASp,Masindi District,Bunyoro,HC III,PFP,UPMB,Functional,36106,1608,65,7,,,,,,,,,[],,1,2025-09-07 15:14:40.135 +0300,2025-09-07 15:14:40.135 +0300
3813,CwftR8k7pWb,Kijunjubwa Health Centre III,Kijunjubwa HC III,31.772121,1.473557,8008029863702,UwghmHIH4ER,Kijunjubwa Town Council,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,Local Government,Functional,36156,1608,65,7,,,,,,,,,[],,1,2025-09-07 15:14:40.132 +0300,2025-09-07 15:14:40.132 +0300
1689,hVAMvbaRMsC,Community Doctors Clinic,Community Doctors Clinic HC II,,,8008021801279,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC II,PFP,Private Authority,Functional,36160,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.833 +0300,2025-09-07 15:14:32.833 +0300
1690,iz2M92TzrKg,Kirasa Health Centre II,Kirasa HC II,31.740856,1.675156,8008026963803,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36042,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.836 +0300,2025-09-07 15:14:32.836 +0300
3974,muTxqZACHER,Kitanyata Health Centre II,Kitanyata HC II,31.834785,1.854444,8008024472551,GKDWI90uxjm,Kiruli Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36333,418,65,7,,,,,,,,,[],,1,2025-09-07 15:14:40.671 +0300,2025-09-07 15:14:40.671 +0300
1699,HHpEQnsbRjL,Ngomokwe Nursing Home Health Centre III,Ngomokwe Nursing Home HC III,31.71924,1.681065,8008027238673,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC III,PFP,Private Authority,Non-Functional,36183,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.868 +0300,2025-09-07 15:14:32.868 +0300
7745,Gohyg1mIhi6,Alimugonza Health Centre II,Alimugonza HC II,31.777445,1.885036,8008022942577,HGPMh3r18FZ,Pakanyi Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36317,829,65,7,,,,,,,,,[],,1,2025-09-07 15:14:55.399 +0300,2025-09-07 15:14:55.399 +0300
7746,Np2uzNystQO,Mediplex Community Medical Clinic,Mediplex Community Medical Clinic,,,,HGPMh3r18FZ,Pakanyi Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC III,PNFP,Private Authority,Functional,36148,829,65,7,,,,,,,,,[],,1,2025-09-07 15:14:55.402 +0300,2025-09-07 15:14:55.402 +0300
1691,esxeUWbV3si,Masindi General Hospital,Masindi Hospital,31.716934,1.684234,8008028734097,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,General Hospital,GOV,Local Government,Functional,36244,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.840 +0300,2025-09-07 15:14:32.840 +0300
2879,aFXkqZXMomP,Nyakitbwa Health Centre III,Nyakitiibwa HC III,31.712704,1.742263,8008021962019,n4gYlmLUOrU,Karujubu Division,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,Local Government,Functional,36330,735,65,7,,,,,,,,,[],,1,2025-09-07 15:14:36.971 +0300,2025-09-07 15:14:36.971 +0300
1692,fYKuOZQWyuf,Masindi Kitara Medical Centre,Masindi Kitara Med. Centre HC IV,31.709091,1.689041,8008029951768,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC IV,PNFP,UPMB,Functional,36092,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.844 +0300,2025-09-07 15:14:32.844 +0300
2347,ASNyZE7TMLu,Kinyara Sugar Works Health Centre III,Kinyara Sugar Works HC III,31.608189,1.640123,8008024367405,vWkHnDxVm6l,Kabango Town Council,xr8EMirOASp,Masindi District,Bunyoro,HC III,PNFP,UCBHCA,Functional,36108,1275,65,7,,,,,,,,,[],,1,2025-09-07 15:14:35.046 +0300,2025-09-07 15:14:35.046 +0300
2880,aUudvS1prRU,Police Training School Health Centre II,Police Training School HC II,31.686289,1.740675,8008023039161,n4gYlmLUOrU,Karujubu Division,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,UPF,Functional,36104,735,65,7,,,,,,,,,[],,1,2025-09-07 15:14:36.975 +0300,2025-09-07 15:14:36.975 +0300
2878,a0J3yqmfIkU,Kibwona Health Centre III,Kibwona HC II,31.647875,1.676532,8008026550487,n4gYlmLUOrU,Karujubu Division,xr8EMirOASp,Masindi District,Bunyoro,HC III,GOV,Local Government,Functional,36055,735,65,7,,,,,,,,,[],,1,2025-09-07 15:14:36.968 +0300,2025-09-07 15:14:36.968 +0300
5973,aBlXRikAjUY,Kijenga Health Centre II,Kijenga HC II,31.82892,1.675334,8008029617493,OOoyWm1xvfG,Miirya Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36091,1060,65,7,,,,,,,,,[],,1,2025-09-07 15:14:49.578 +0300,2025-09-07 15:14:49.578 +0300
521,sSjaulsyygM,Nyabyeya Health Centre II,Nyabyeya HC II,31.551546,1.674189,8008024912667,ajfHMWjRuW4,Budongo Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36265,1826,65,7,,,,,,,,,[],,1,2025-09-07 15:14:28.858 +0300,2025-09-07 15:14:28.858 +0300
1268,acVWpFNPBT4,Ntooma Health Centre II,Ntooma HC II,31.64029,1.433889,8008027524196,SV1Bw284a44,Bwijanga Subcounty,xr8EMirOASp,Masindi District,Bunyoro,HC II,GOV,Local Government,Functional,36181,948,65,7,,,,,,,,,[],,1,2025-09-07 15:14:31.454 +0300,2025-09-07 15:14:31.454 +0300
1698,CuIJdsdisfp,Mirembe Clinic,Mirembe Clinic HC III,,,8008022381656,NYb019QWhPQ,Central Division,xr8EMirOASp,Masindi District,Bunyoro,HC III,PFP,Private Authority,Functional,36257,952,65,7,,,,,,,,,[],,1,2025-09-07 15:14:32.864 +0300,2025-09-07 15:14:32.864 +0300
