id,name,code,parent_id,level_id,createdAt,updatedAt
35064,Rubaya HC II,,1419,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35065,Isingiro Katembe HC II,,730,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35066,St. Claret HC III,,1731,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35067,Kihiihi HC II,,327,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35068,Kamubeizi HC II,,1895,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35069,Kaarokarungi HC II,,1859,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35070,Sheema Prison HC III,,996,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35071,Ruhengyere Barracks HC II,,1219,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35072,St. Joseph's  Clinic HC II,,1019,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35073,Kijongo HC II,,306,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35074,Mabira HC II,,567,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35075,Kamomo HC II,,938,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35076,Ruhoko HC III,,1304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35077,Muzira HC II,,1344,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35078,Nyakatookye HC II,,1926,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35079,Ntungamo HC IV,,853,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35080,Nyamirima HC II (Bufunda Division),,1419,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35081,Ishaka Adventist Hospital,,2043,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35082,Ibanda Hospital,,1926,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35083,Nyamitanga Govt HC III,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35084,Kibengo (Isingiro) HC III,,1430,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35085,Zam Zam Health Centre (Isingiro) HC II,,1430,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35086,Kiruhura Ngomba HC II,,1766,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35087,Reproductive Health Uganda (Bushenyi) HC II,,1570,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35088,Nowamaani HC II,,1076,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35089,Nyakizinga HC II,,842,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35090,Kayonza (Ntungamo) HC III,,456,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35091,Kakari Community HC II,,242,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35092,Kasana West HC II,,1636,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35093,Kyabugimbi HC IV,,431,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35094,K.K Clinic HC II,,346,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35095,Busingye Maternity Home Clinic,,1908,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35096,Rwabigyemano HC III,,1875,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35097,Ndekye HC II,,1726,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35098,Rwetango HC II,,181,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35099,Kyeikucu HC II,,1926,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35100,Bushenyi HC IV,,1570,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35101,Complete Clinic,,1006,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35102,Kiu Teaching Hospital,,2043,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35103,Kigarama (Kigarama) HC III,,1537,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35104,Kyampangara HC II,,1771,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35105,Mushanga HC III,,996,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35106,Nyakabaare HC II,,1318,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35107,Katerera HC III,,1019,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35108,Sanga HC III,,1979,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35109,St. Judie Medical Center Clinic,,1660,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35110,Kasana East HC II,,1636,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35111,Nshunga HC II,,1931,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35112,Nyamiko HC III,,1357,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35113,Nyakahita HC II,,1567,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35114,Kazo HC IV,,1006,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35115,Kyengando HC III,,1605,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35116,Focus Foundation Health Centre Clinic,,1766,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35117,Mitooma GH,,1885,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35118,Kyarugaju HC II,,730,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35119,Bitooma HC III,,172,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35120,Doctors Plaza Hospital,,1053,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35121,Universal Health Care Clinic,,853,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35122,Malinde HC II,,1360,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35123,Endiizi HC III,,1519,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35124,Sanga Human Diagnostic Centre,,1979,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35125,Mamu Medical Centre HC II,,537,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35126,Polly Care Medical Centre Health Centre,,699,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35127,Nsiika HC IV,,1095,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35128,AIDS Information Centre (Mbarara) Special Clinic,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35129,Bitereko HC IV,,1679,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35130,Nyamityobora HC II,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35131,Rwobuzizi HC II,,1419,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35132,HOLISTIC CARE MEDICAL CENTRE HC II,,1614,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35133,Ihunga (Ntungamo) HC III,,484,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35134,Mutara HC III,,679,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35135,Bugongi HC III,,443,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35136,Bigyera HC II,,1897,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35137,Buraro HC II,,459,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35138,Rugazi Mission HC II,,1614,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35139,Kashumba HC III,,332,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35140,Rurambira HC II,,1567,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35141,Kigaaga (Mwizi) HC II,,1643,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35142,Nyamarungi HC II,,1972,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35143,Ibanda Karangara HC II,,1897,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35144,Homeland Clinic,,1260,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35145,Ngarama HC III,,1430,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35146,Bitsya HC III,,755,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35147,St. Mary's  Domiciliary Clinic,,1419,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35148,Igara Tea Factory HC II,,2050,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35149,Christian Corps Clinic,,1419,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35150,Mwizi HC III,,1248,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35151,Mushasha HC III,,1338,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35152,Birunduma HC II,,838,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35153,Ruti HC II,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35154,Rurongo HC III,,2036,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35155,Happy Health Insurance Scheme HC II,,1658,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35156,Kikamba HC II,,1292,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35157,Kayanga HC II,,757,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35158,Kabuyanda Catholic HC II,,806,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35159,Kyamwasha HC III,,330,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35160,Kiruhura Nyakasharara HC II,,1907,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36694,Maro Clinic,,1937,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35161,Mayanga Medical Centre HC II,,2025,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35162,Healing Grace Medical Centre,,306,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35163,Iterero HC II,,1873,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35164,Kashambya (Bushenyi) HC III,,172,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35165,Rwamabondo HC II,,763,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35166,Mary Queen Of Heaven Community Medical Centre,,552,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35167,Kyabinunga HC II,,810,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35168,Nyarubungo HC III,,537,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35169,Nyakibigi HC II,,619,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35170,Jaro Clinic,,2057,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35171,Kashenyi HC,,2043,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35172,Grace Memorial Clinic,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35173,Kiruhura Bigusyo HC II,,1766,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35174,Kiruhura Kanoni HC III,,1884,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35175,Nyabubare HC III,,849,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35176,Mbarara Regional Referral Hospital,,1053,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35177,Nyakayojo HC III,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35178,Ryamiyonga HC II,,1643,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35179,Rubare HC IV,,699,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35180,Sheema Clinic,,1660,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35181,Bushenyi-Buyanja HC II,,515,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35182,Hope Community Clinic,,1305,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35183,Kamuri HC II,,1076,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35184,Eden Medical Centre,,1006,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35185,Rurama (Mitooma) HC II,,846,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35186,Kyabakara HC III,,242,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35187,Ntungamo Police HC II,,853,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35188,Nabaasa K Medical Centre Clinic,,209,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35189,Ebenezer Community Clinic,,1006,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35190,Uganda People's Defence Forces 401BDE HC III,,502,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35191,Ibanda Clinic,,1926,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35192,Kagaaga HC II,,1430,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35193,Buredo HC II,,1395,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35194,Nyakaziba HC II,,1413,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35195,Kitura HC III,,1276,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35196,Shuuku HC IV,,1454,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35197,Bushwere HC II,,1643,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35198,St. Joseph's  Clinic,,926,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35199,Kakoba HC III,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35200,Rwantaaha HC II,,1304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35201,Busheka (Isingiro) HC III,,1125,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35202,Rwizi Medicare,,1053,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35203,Bugarama Medical Centre Clinic,,1897,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35204,Farazia Memorial Clinic,,1419,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35205,Rushambya HC II,,1209,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35206,Quickcare Clinic,,1636,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35207,St. Lucia Kagamba HC III,,484,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35208,Isingiro Prison HC II,,1076,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35209,Rwabarata HC III,,547,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35210,Rwenshambya HC II,,1172,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35211,Kikatsi HC III,,1219,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35212,Rukarabo HC III,,1643,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35213,Burungamo HC II,,1430,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35214,Katunguru HC III,,788,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35215,Ankole Hospital,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35216,Kazinga (Rubirizi) HC II,,788,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35217,Rweibare HC II,,654,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35218,Bwera HC II,,515,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35219,Angella Domiciliary HC II,,1660,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35220,Kabuyanda HC IV,,806,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35221,Marie Stopes Uganda Mbarara HC II,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35222,Mubanda HC III,,1726,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35223,St. Peters Kanywamaizi HC II,,1045,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35224,Giramatsiko Medical Centre HC III,,654,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35225,Mbaba Community Based Health Care Centre HC II,,757,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35226,Mbaare HC III,,1972,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35227,New Life Care (Sheema) Clinic,,1264,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35228,Kikyenkye HC III,,1172,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35229,Kishami HC III,,496,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35230,Nyamitsindo HC II,,537,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35231,Rwemigyina HC II,,1053,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35232,Assist Medical Centre HC III,,1766,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35233,Rwengwe HC II,,2054,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35234,Kaina HC II,,1305,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35235,St. Charles HC II,,1460,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35236,Isingiro Police HC II,,1076,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35237,St. Thereza HC II,,1973,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35238,Rwamwijuka HC II,,1973,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35239,Ruharo HC II,,1570,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35240,Ibanda Kakinga HC II,,2057,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35241,Ruhoko HC III,,512,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35242,St. Franciska Makonje HC II,,773,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35243,Kitojo (Bugamba) HC II,,938,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35244,Kyamuhunga HC III,,2050,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35245,Beverly HC II,,1292,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35246,Bwahwa HC II,,1595,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35247,UPDF 2nd Div. HC IV,,1659,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35248,Mufumbira Clinic,,2057,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35249,Rukoni West HC III,,601,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35250,Elisha Memorial Clinic HC II,,1898,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35251,Ntungamo Specialist Medical Centre HC III,,1792,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35252,Bishop Bamunoba Mothers Union HC III,,1792,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35253,Nkungu HC II,,1931,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35254,Ntungamo Municipal Medical Centre,,512,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35255,Butuuro Peoples Sacco Clinic,,1357,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35256,Bukuba HC III,,754,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35257,St. Luke Medical and Surgical Clinic,,1926,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35258,Rwemikoma HC III,,351,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35259,Kyenzaza HC III,,1962,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35260,Nyaruhandagazi HC III,,938,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35261,Queen Elizabeth HC II,,788,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35262,Bushenyi-Kashozi HC II,,849,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35263,Rugaaga Health Care HC II,,838,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35264,Tumusiime Medical Centre HC II,,558,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35265,Biharwe St Johns HC II,,1053,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35266,Keicumu HC II,,1605,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35267,Nshwere HC III,,1908,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35268,Kisiizi HC II,,846,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35269,Ebenezer Diagonostic Clinic,,1926,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35270,Kabugu HC II,,1045,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35271,Buhanama HC II,,1825,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35272,St. Peters Naama Mission HC III,,713,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35273,Rukiri HC III,,205,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35274,Clinic Africa HC II,,1076,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35275,Katerera Integrted Comm HC II,,1019,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35276,Iraramira HC II,,846,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35277,Lamezia HC III,,1484,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35278,Family Medical Centre,,2057,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35279,Katungu Mission HC III,,1357,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35280,Rukiri Domiciliary Clinic,,205,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35281,Mabona HC III,,1076,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35282,St Josephs Ngarama HC III,,1430,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35283,Rukoni HC III,,922,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35284,Rutookye HC III,,583,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35285,Kashenshero HC III,,819,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35286,Bigona HC II,,1478,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35287,Matsyoro HC II,,1344,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35288,Kashozi (Ishongororo) HC III,,1671,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35289,Ideal Health Medical Clinic HC II,,1592,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35290,Nyakyera HC III,,552,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35291,Rwanyamabare HC II,,1402,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35292,St. Raphael Children's  Clinic,,853,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35293,Nshororo HC II,,700,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35294,Mbarara Community Hospital,,1053,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35295,Kyabahesi HC II,,1972,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35296,Echo Medical Centre Clinic,,1884,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35297,Bufunda HC III,,1419,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35298,Rwanjogyera HC II,,676,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35299,Ntungamo Nyabushenyi HC II,,1096,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
35300,Munyonyi HC III,,1994,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
